,block_number,from_address,to_address,isERC20
26946851,10339264,0x0000000000b3f879cb30fe243b4dfee438691c04,0x7873b9e895a053a33cb9814779d4c02ec2e015d8,False
41591364,12474493,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xab617ae5b659bc53c0661f237f88be7975fa1c01,False
45508303,12754607,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x036f40a8e7162e6e4c3499d32f0b9793f1d2af36,False
31343414,10925232,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x96e3690e5d20ed2a72b115227eb1e02ba5ba6c45,False
4391800,4951598,0x0000000000b3f879cb30fe243b4dfee438691c04,0x124b6af0863389ea95a35fc76babd28ad8d6bd44,False
37747960,11773965,0xa24787320ede4cc19d800bf87b41ab9539c4da9d,0x35124ddef6998ff8f9661671383740bb4932c59f,False
37083103,11586136,0xa24787320ede4cc19d800bf87b41ab9539c4da9d,0x74d3449d5245e4374d959dfce34801ef6518c702,False
14408173,7515706,0x0000000000b3f879cb30fe243b4dfee438691c04,0xfb53dc5b32e2ae0c90fef7799d3929ba67801827,False
38074930,11827150,0xa24787320ede4cc19d800bf87b41ab9539c4da9d,0x3c2ecd4113b409da49915549c3eca9f8deaae3e4,False
43899497,12619896,0x0000000000b3f879cb30fe243b4dfee438691c04,0x3d4203b25d0bb135bc4fb6d690b17b3dd0217a0a,False
15422866,7724759,0x0000000000b3f879cb30fe243b4dfee438691c04,0x6cbb74fc933530c12d28eb3cdbc1512c7aac3087,False
6236751,5442732,0x0000000000b3f879cb30fe243b4dfee438691c04,0x657f044875d7d202cd1ba00376029123fb9535cc,False
42508139,12539032,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x5c38a574809d8b93740fd683b1ad8dba3ebad1a5,False
41935615,12501506,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x1af33cecdec9d1e11d62a9f5239d9fefc43b0bc8,False
24356021,9795586,0x0000000000b3f879cb30fe243b4dfee438691c04,0x7bf735e5554e9a8244100822342c17254236d932,False
36071940,11352475,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x7376d7376475c7ffe4008a3014448f87cc5b385b,False
45647164,12760498,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xcde972fed2d4131c68ff6b6cc8b8e4567fb1419b,False
37281664,11646950,0xbf0c5d82748ed81b5794e59055725579911e3e4e,0x6b32ee63aeedc04ae60867685fd2699bb1c10565,False
22770456,9653794,0x0000000000b3f879cb30fe243b4dfee438691c04,0xfe16a1ca3d4a28b0380f3e8855277cf030e467f5,False
18137074,8614166,0x0000000000b3f879cb30fe243b4dfee438691c04,0x240ff5f52ae0191dd6fcf30e165d92f73efa5ce1,False
30891874,10829318,0x0000000000b3f879cb30fe243b4dfee438691c04,0xe507b7b44ddb6ae59a8635221b5357c4263c7521,False
6522355,5545942,0x131a99859a8bfa3251d899f0675607766736ffae,0x70d5ceccbb383732886733d83ec48aec08207e1d,False
28776549,10595829,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xe4fbfa27ad208a28cc27f34f76492e497e1fd7c1,False
42526756,12539401,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x495ea5b6bd8855fda9d4b7832e43fec3f8b77af4,False
27111613,10361001,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xd03e80aedb25f60930707187f5aa8b4539c3048e,False
10191547,6797617,0x4f01001cf69785d4c37f03fd87398849411ccbba,0x473bdfac861452a7a4371c28f1fdadc2ee5fb0e4,False
43216843,12578863,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xac75837069c540fa98497f48e3106d66b236a313,False
36895774,11518968,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x4c3397294a6ccefa3e6c536631b61c377e666ac7,False
29729360,10709822,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xe18ccb7b2a1fc08723660144ef1b3b1ced5efa1e,False
33642322,11121209,0x000000000000084e91743124a982076c59f10084,0xc764eba34468f153e9adf186481d0b8c6e1030ec,False
20230511,9157110,0x0000000000b3f879cb30fe243b4dfee438691c04,0x5f5112e3d1c0950e5f5c6df85eb2e2e3bc76fc16,False
44560662,12669704,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xc37a892f98ac1a3fa25d68ba15daca329d3484e3,False
20433679,9183050,0x0000000000b3f879cb30fe243b4dfee438691c04,0x2234d02c7afd3e681a48d25c5fbc9f36dfee3e05,False
19255054,8830311,0x0000000000b3f879cb30fe243b4dfee438691c04,0x26042d00f273c9d63c98d3ab4e159dd614d624e4,False
31019576,10855204,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x1af878a8b43e8f8df6b5a21f0eb77f80aaf84a79,False
40345889,12302910,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xcb82c8a55d66fe4b608b502fd988203121a3c657,False
46181280,12877276,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x5ffa459286737f1f2ccf1b683473a422a27e7f11,False
34741336,11219291,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xe02fed31362ab3a42cfaa42c33fed2a36555a0f3,False
32297868,11030019,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xc86682cd7dca25482b68f8ee6108da5fab7033c9,False
34175018,11168326,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x9ef9ca5e4251432758755d34b67ef35db8fc53ef,False
23495282,9706373,0x0000000000085d4780b73119b644ae5ecd22b376,0x6c5d4db3d772f64102845cb8db25b03086e0281e,False
32812653,11069135,0x0000000000b3f879cb30fe243b4dfee438691c04,0xfc68e70c3a3633f5af7a5dad8eb4e64c19e26f16,False
3934099,4827483,0x0000000000b3f879cb30fe243b4dfee438691c04,0x55b31eb89892ccd302b781f0b5f4e2a813d4c927,False
45457456,12752650,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xd0a093b2a6a2cee1b457052a68e85083402c32eb,False
30135531,10735021,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x600b89c0ff0c41240e7f9e540fe98c23f85e9614,False
24627771,9838645,0x0000000000b3f879cb30fe243b4dfee438691c04,0xf89c32e47410ba47687af4426d122166c76f260c,False
16700053,8113925,0x0000000000b3f879cb30fe243b4dfee438691c04,0xeec292dc103b175f12cdefd981768170abe13c3f,False
39450162,12171374,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xd5939f1787f62f07264e6b95e93dce434292109d,False
33348868,11089304,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xbc36b211c177ec4cc9aed327a2b063a69e888a44,False
11484405,6929891,0x0000000000b3f879cb30fe243b4dfee438691c04,0x1557213e3f1a33dd0e1f9b5a5ef9c7e6942f6143,False
30206888,10742735,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x6a07448e2707a5053107ba4e48181e94a0423d7b,False
46332691,12927170,0xf6874c88757721a02f47592140905c4336dfbc61,0x15ee83bcee4b0a7c7ee6e8ad2a45c05020a682a4,False
27088936,10356817,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x5e81293972e7fa27b74a531a581adf6aa70ae21e,False
32288953,11029580,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x1e6f889984359d5826eadf05657ff30452888ba1,False
35338053,11258891,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0faf49abbd19fd976f4464c088e3f09b21fa02f1,False
19078123,8774724,0x0000000000b3f879cb30fe243b4dfee438691c04,0x44f9296fedf364f895883edf33c1ffab224bdb1a,False
18268604,8659916,0x0000000000b3f879cb30fe243b4dfee438691c04,0xd3e570854973e48eb3dacd3baa387f9f99552b94,False
29780031,10712499,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xfe7cd377aaaf29235daeef50d9b9e6e7b9a08d7c,False
31764605,10974223,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x2552b0f1423c262429b3f8c6315360db9cdf3657,False
42977123,12573947,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x7ba3480036c1281237c405018967bd8bb9433242,False
39638027,12202351,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x9f8bb0d8b96a22a0fa18dda9d12680eeea62bf56,False
29829386,10714101,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xd18346fb40b166566cd9837b5c51f0d0b5f1e485,False
28845689,10602109,0x0000000000b3f879cb30fe243b4dfee438691c04,0xd8a0d67a3c3cb63d4181aa8152629695a306be28,False
23563964,9711283,0x0000000000b3f879cb30fe243b4dfee438691c04,0x31aba49da040f16560eb490c7bcdb480d4b70ac8,False
25416781,9985119,0x0000000000b3f879cb30fe243b4dfee438691c04,0x0b011e3df20456b6d2f1556a097b39c27188541b,False
32182669,11017868,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x4f3cedd561a2f3be72815c763fe34a17fe004b0b,False
41951747,12502681,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x54aff91e26c14ab5b39ef1e2eefb81e19c8abcd8,False
24248705,9779842,0x0000000000b3f879cb30fe243b4dfee438691c04,0xfa91388d4236565b8f06215cbe89b6f68d80e5f9,False
38499463,11924499,0x2a549b4af9ec39b03142da6dc32221fc390b5533,0x3bca04fefa349292bfe0b9dcd58d8fc7d6ffb0d1,False
35808592,11347152,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x6fa00fcde2648acb97cffd4392742e59ba655833,False
43777443,12613072,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x36d3a5e691c4ad31fb04797119742a4cf8af4cc3,False
40516146,12307510,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x043cfcb8b8ba108d2371e5f4ddbde3a09b3a0e80,False
38815494,11998379,0xa24787320ede4cc19d800bf87b41ab9539c4da9d,0x4b4787e65b84a411c360a21c45df5c0668b9dd62,False
27779766,10429847,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xfbf6c6902559362f353e73804fc859623fba2dba,False
14334037,7497897,0x131a99859a8bfa3251d899f0675607766736ffae,0x02dd0302bb0ecbc95ee6db37b1332ea3a66c81b2,False
44710722,12684901,0xffa397285ce46fb78c588a9e993286aac68c37cd,0xfeee61d5b869308ff00cc8f408f6a7f945ff7257,False
19101874,8782568,0x0000000000b3f879cb30fe243b4dfee438691c04,0x7d43645d88f1b2ca006d10c6791c3356a3e7e562,False
3760321,4800985,0x0000000000b3f879cb30fe243b4dfee438691c04,0xb57b5218607de4a34e68eb7cdadd451a3a46ffd3,False
28457885,10569766,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x4f14910ff419cfa92335b8a20145f3581bb37043,False
32624644,11049878,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xa02986a9425798bb4363a6a4ce91876a2f9f8cee,False
5450787,5210953,0x1522900b6dafac587d499a862861c0869be6e428,0xfcd0f51a9ff9a23f34670d9b9e3dbd8ba4272cfd,False
42216743,12525787,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x7b30c35d8ab04065d5f4482d9971a25662e3630c,False
29552754,10680420,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x23c8b1bea3bfe439fca17c83ef3facd1e5852c5c,False
43203246,12578670,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xb2e2eede81d18f69495c27e22f871a49070f6dcb,False
39151280,12100357,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xc0449e0e5f06f9608acb154146a805d5c6da586c,False
21703040,9464327,0x0000000000b3f879cb30fe243b4dfee438691c04,0x335ffe45988bbde27cf373e3fefe4432c572032b,False
40695725,12319532,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x67f0baf4839a37a79631bced85a26dec611665ef,False
29746816,10711554,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x36686eb696d91606f1b6f7385bb62b4b062a7d44,False
41013796,12352992,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0712080b08cd2a7baf5208d49d98e48fd52a2ede,False
40526530,12307632,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xf42fcf3af9181822ed6fa7af1c3d7e2756558f5b,False
29574617,10684311,0xa24787320ede4cc19d800bf87b41ab9539c4da9d,0x0b5469e3e6c1dfeb4e99948f8cd06630dc60a0bf,False
40799284,12332467,0xa24787320ede4cc19d800bf87b41ab9539c4da9d,0x1243faa17493d67525f69fd2ef07f1bd383a3cdc,False
10300620,6810886,0x0000000000b3f879cb30fe243b4dfee438691c04,0x138e983d5664ad20b400f7ec349ccff752d1be7b,False
27487705,10400727,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x9c221491da83ddaf06d201c84d91f779cb52457c,False
35041279,11238515,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xa2ea9361c2fd2ecd97c91c28031bc6079c420fab,False
36443183,11399075,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x880f15671a2c02af1f79569914d0e503f7504618,False
9686384,6741550,0x25c2f0e18f8945f5395aa971c99e95f808e79dea,0xee88ca76938cfa6fcd2c95525712e0e277cc8061,False
24231259,9777304,0x0000000000b3f879cb30fe243b4dfee438691c04,0xa29adbb582c0908317f6703220efe88e77dd56df,False
34276394,11180601,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x21163eea7016771eea6a68c48df87915a98f1b7e,False
36707095,11447627,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x764b9cd302e39794e2c5863e8f3b58e68ef9d478,False
42416605,12534008,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x4e96ed8bb24484f9232ef635052df6dc80c06d57,False
27124258,10362673,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0991142275c11ac8fe6940d87b3715233172b7bf,False
35416987,11264703,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xd2c28c59326ba73dabc58989c91bb14984cf287b,False
31896546,10982116,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x711338e91060f0301507cb7a25780f8035b8cc6f,False
30185246,10740940,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x7d1f211f2732c3da159de70f919a462d16f742f6,False
14799135,7594341,0x0000000000b3f879cb30fe243b4dfee438691c04,0xd0541a4dc671229f64ef02789492cb3aeb50d0e4,False
22600048,9627027,0x0000000000b3f879cb30fe243b4dfee438691c04,0x2a86b2378adcc5b5e6c8d9fe71b3d6ba68a54748,False
38624817,11947654,0x1522900b6dafac587d499a862861c0869be6e428,0x25b42a4e5f3cd0cb8c68a056b9ffa7a9e07867fc,False
29145372,10654967,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x398733d8b3349892662b55f80d3f5882d1c9d8b1,False
26749234,10304517,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xa95acfd0408a4df2f61de8fd1bee885d45192175,False
37942665,11807379,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x98226753f6b39729bb0793c8cf4de9a6d684eaeb,False
32101689,11007002,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xe828e449abb4da38b422ced4a448dc103f3581ce,False
14427581,7517948,0x0000000000b3f879cb30fe243b4dfee438691c04,0x02ac069ca52eb7aec7b274157b44595980407ff9,False
20249761,9161856,0x0000000000b3f879cb30fe243b4dfee438691c04,0x2d60c037a956b3d57573b5717afce7e76ee8111b,False
42908068,12572220,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xa4a960a98be00a24618e26f8ef0994a00cf7cd3a,False
43248098,12579592,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0086e810676f064f80a8d09ccbf75ca0451725b4,False
20406837,9180355,0x0000000000b3f879cb30fe243b4dfee438691c04,0x97b0df312fb766d65c8602de08dbbf7488ff8a62,False
39640685,12202460,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x81994b67a7bac9acbb6025cdcf1dc2f579b469c8,False
46234428,12891521,0x000000000000006f6502b7f2bbac8c30a3f67e9a,0x219dd67a9f4d0472b019d1596dd947e08b72aaa4,False
36146448,11354602,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x6a1646770f5f1253a4631397a14ffd1ae9b8f9c7,False
24291210,9784078,0x0000000000b3f879cb30fe243b4dfee438691c04,0x3937c9cdbe8a5a2e5c45226f8fc6429584da8812,False
42484122,12537914,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xa3490071ee1cf60e9df7131b406e398e7cf54180,False
40128388,12281918,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x697b3d00f56a31840d469bb07300f1811925d89f,False
29500653,10676612,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x2eb9721080d94fa1c2d19363ae64086303662b15,False
20445849,9183239,0x0000000000b3f879cb30fe243b4dfee438691c04,0x306b1b795080aae51471749af0ee79ae080e80be,False
29147044,10654976,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x1f116c9b5405a5d4d7d33b3d193120629dfc6ba3,False
41792575,12489106,0x000000000000006f6502b7f2bbac8c30a3f67e9a,0x1e5bc0b52265cf48ff44031c2cd22f7ff3921fe0,False
19823055,9022719,0x0000000000b3f879cb30fe243b4dfee438691c04,0x3f56a150c0257c9eb78f3d0a1ea20ef18fdb9fa2,False
31656099,10952132,0xa5409ec958c83c3f309868babaca7c86dcb077c1,0x732787f17ebb32139c5d3e5627d8168c8847682e,False
24517542,9816190,0x0000000000b3f879cb30fe243b4dfee438691c04,0x27e5edcc96f02efabbc8e9acc8ac7cc71af27f9b,False
32813593,11069149,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x28440e5f92a0b6805ed9278d5b382a2f63a38099,False
26313858,10209363,0xa5409ec958c83c3f309868babaca7c86dcb077c1,0x0bb3f7c5a94458baef73c0b1cff5b0044fc0e01a,False
30887256,10829083,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x1781821f5c649d2c1a4c11be682e1cbc76e93b9e,False
37583345,11737806,0xa24787320ede4cc19d800bf87b41ab9539c4da9d,0xf17c593e774a4fd9a9b859279a783e8001882fe3,False
35073545,11240740,0x2a549b4af9ec39b03142da6dc32221fc390b5533,0xac2111f21cdad1bc11bd1b7d91fc0dffd2f6b26b,False
40378561,12304453,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x886f926aaf267c880c9ffd0f3047f65d7adc37e2,False
24016859,9755155,0x0000000000b3f879cb30fe243b4dfee438691c04,0x2ac7f357e36a34ce2bbe955e34f35b325d8cda92,False
20762313,9243756,0x0000000000b3f879cb30fe243b4dfee438691c04,0xc00eecab6efe52c31ad55b2f0a4b6493395f515d,False
28826235,10601618,0xf6874c88757721a02f47592140905c4336dfbc61,0x7387e88f041cbe1da05f8cdd196b478a9dd2e436,False
42527451,12539414,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xb56689097ef3a96c855ba9fbdd9554f62aac99bb,False
45202533,12717667,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xba35558be2922511894967d8e6e6f7cef0902329,False
18687204,8709169,0x0000000000b3f879cb30fe243b4dfee438691c04,0x3533ab84536c8f1bb9b06232120235fbc2a90f3e,False
40442615,12306122,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xc46cfc6eec60d7580702ba3cc847e33472d53cf6,False
4544895,4966383,0x0000000000b3f879cb30fe243b4dfee438691c04,0xa50649f78a4d8e5c992e8ad4847ee2dd659a544c,False
29400524,10670832,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xcd5f14596d35fd515d6aa6b5590d3edf63cf45a3,False
5463548,5215270,0x4f01001cf69785d4c37f03fd87398849411ccbba,0x7e5bf39059a342059d3441e9497ef241ca40ec31,False
36355074,11393878,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x5a5e6e558953d5fcf13e30e32255edcfb3b1dd31,False
32853094,11069745,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x1fa9ee0364dc516fd705ccbb69e304abbb6e2b0c,False
22208164,9572710,0x0000000000b3f879cb30fe243b4dfee438691c04,0x93cd1ed36019f0cc519da80b83dd187e1c15a86b,False
30059798,10731475,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xab95c5111776d0919f063b437e341aee977e5fac,False
23239817,9685518,0x0000000000b3f879cb30fe243b4dfee438691c04,0x1fbc8565008ca9993612c60bc7a618380651a9a3,False
35852731,11348972,0x0000000000b3f879cb30fe243b4dfee438691c04,0x17ea4ae79435668411a2a6c7110e3a60f7c27c52,False
37413322,11677287,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x3e088b3c6c8d123d83e544d8f48f7dacff34813b,False
30201101,10742369,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x5ca086cec853e8a0e795e5b530ac52a6957161d6,False
4389257,4951300,0x0000000000b3f879cb30fe243b4dfee438691c04,0x754dec09a54360ea79e87ec58a04989842b78ee1,False
9540818,6725177,0x4f01001cf69785d4c37f03fd87398849411ccbba,0x0e1fad44967955b5b8335a4bfdf9624c058a6a00,False
6153734,5418998,0x0000000000b3f879cb30fe243b4dfee438691c04,0xe457a9466ef8f349c4f447e01c5745cbd0bbd30d,False
41766926,12488465,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x2f099e4511f9cc81d6370eaae7ceb37b491866cc,False
30407725,10759733,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x3cd24cef20c54f23f6e7360301bb8a981033861e,False
42674437,12549319,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x173cd64af485d2a90757b3776de2b15c28f4d07f,False
41205410,12381823,0xf6874c88757721a02f47592140905c4336dfbc61,0x80a751502e036cd39f874a2d034a9e83cd1433da,False
27936085,10440702,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x270fc28730cf179fba38b241ac7439edaae6c1e7,False
40512414,12307473,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x22dd62f6103bf6202635ab87b9702b0bf5581ee1,False
1857073,4297488,0x0000000000b3f879cb30fe243b4dfee438691c04,0xb9355d6399b60511e0dc27938b7068b158dbf13e,False
34757155,11219618,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xd635fd47578fb25743b1dedebc30aece6c13376b,False
35894108,11349605,0x0000000000b3f879cb30fe243b4dfee438691c04,0xaaf7ad3c20c18121fa08b9e17d43f5a3305f8add,False
26130810,10201330,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xefdf6218bdf82460bf248e5ac3167d26be6cd3fe,False
26344371,10213084,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x516e333b54e8ed8090ba831dcce07d1c772c4733,False
34496741,11199108,0x982e49cb023bbdbdc7d5dd8b867fc83cb2c0def4,0x179a881fc10fef703ebf6c8fbe330dcf563b244d,False
32426871,11036140,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xb025278e5268bb28d22cf53efe88136f0c965f95,False
35027038,11237699,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xa4f3cdd2197223ee9a967b273214209c165fb2d6,False
33754394,11125708,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x822f036595f5d76845135c2bb4294af29bfd3c49,False
32076938,11000125,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xe77ea2dc89bfe5174bdde4e454db71908dc73671,False
41184999,12377522,0xa5409ec958c83c3f309868babaca7c86dcb077c1,0xf2f77dee9e5f517df75ef3abbe384f2b2867fefb,False
45260702,12726746,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xeee2eced0a389b95b31056f08b93c72b221f324d,False
16221012,7986156,0x131a99859a8bfa3251d899f0675607766736ffae,0xcf534ec8e0c6e7fe8b0501850dd108e6e6973af6,False
21901352,9511206,0x0000000000b3f879cb30fe243b4dfee438691c04,0x3e3a0f68f017aae5eb2b1695975d95fa660e38a7,False
34516921,11205959,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xd868ba2fe11bede2061ae4af8a56ffe0a8067df1,False
24884593,9860203,0x0000000000b3f879cb30fe243b4dfee438691c04,0xcfb085b22c10014526e3a4ac107dd546c051de0c,False
41614166,12478397,0xa24787320ede4cc19d800bf87b41ab9539c4da9d,0x935f51915d842e810acfac108a85737a4f41299e,False
44063043,12625633,0x84654be796dad370032391d5479f8f1fd9ddd14e,0xbbac88c65700098378b007356f534fcd4c85bbb2,False
18919485,8744973,0x0000000000b3f879cb30fe243b4dfee438691c04,0x50976b03f2729fb3fe4fd73f81d63968337d1785,False
34463894,11193632,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x268448dd760f84b95956aa9b6b894843afa52172,False
22460956,9601032,0xf6874c88757721a02f47592140905c4336dfbc61,0xf2f794a01edfa143d9e7110f808ca1f6eeac632a,False
18830039,8730839,0x0000000000b3f879cb30fe243b4dfee438691c04,0xe4b0d1e4444faa2725979e6efda3b64f3d325cbb,False
19340473,8852199,0x0000000000b3f879cb30fe243b4dfee438691c04,0xa66f10f732ba51c39a869397cf71a584ae750acc,False
41342059,12416615,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x897edc395fceb999d9fd06650b07c0a8ed54b6e4,False
34179970,11168444,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x78afdd7b5eec94fef0f7045059825fbbee5e8e06,False
20196721,9147697,0x0000000000b3f879cb30fe243b4dfee438691c04,0x684e7369db4e29bafd08d0055eabb438faf96e9b,False
32724050,11062277,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xd03f50066e1c57d81743fca306d35120f4334491,False
14016316,7399490,0x1522900b6dafac587d499a862861c0869be6e428,0xe08daea5ee7bd9baddd59f6e55ea842398bc3b78,False
29651691,10695741,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xe1efaeffe2d79dd1476ea38bc28c3f3c7ad7b857,False
40135482,12283816,0xa5409ec958c83c3f309868babaca7c86dcb077c1,0x6cdc236e09c3382fd679b6f865d385fafc25e8d5,False
31441223,10934847,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xc60536e9d15d959e8b9bfb90fd941fc39ccd3ac5,False
32604321,11047046,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xdc633d1c6d32ecbea961464364c784d38cb78c1f,False
16228968,7989533,0x0000000000085d4780b73119b644ae5ecd22b376,0xad03139b206076ddc41c3c781559b65a4c725d90,False
41890770,12496122,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0xce028eeca0853805eaa4ae213f3ce4f8565829ff,False
44107319,12630423,0x0000000000b3f879cb30fe243b4dfee438691c04,0x1c45472780ba7d7f50159e76e35102a1086e8ecd,False
19292415,8842633,0x0000000000b3f879cb30fe243b4dfee438691c04,0x746e5b1409ecf8302b88c617c7d6e348dd7c2116,False
42541660,12540188,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0e2dfd0aa47545c5443b09f88aa12898762eeed0,False
28760212,10595304,0x0000000000b3f879cb30fe243b4dfee438691c04,0x2d20dc09e6854fcf72fb40bf12c42d88f37ebfee,False
33449816,11110667,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x38498cd5348769a5774d3e58d9f1e8fdb5de74cb,False
20364183,9178481,0x0000000000b3f879cb30fe243b4dfee438691c04,0xcd704c79feba00fe5d04e295e1c6fd25a9ef735d,False
32190821,11018653,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x7b9538e7ac265c10f8a28c950fa677d1da7ec95c,False
27487855,10400724,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x4e70a55dde93e8ee52c822cb24ef00be3cc0dda1,False
35237841,11253730,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x596bd82d6a6843d5ad596609e78f32fd8799a7ab,False
17052380,8195094,0x0000000000b3f879cb30fe243b4dfee438691c04,0x70bfc3a35ef0ee60d75dbaac5b93e3b60f8dc043,False
